age,age_squared,age_x_education,bag_age_mean,bag_age_range,bag_capital_activity_ratio,bag_capital_gain_max,bag_capital_gain_mean,bag_capital_gain_std,bag_capital_loss_max,bag_capital_loss_mean,bag_capital_loss_std,bag_duration_mean,bag_education_mean,bag_education_range,bag_education_std,bag_full_time_ratio,bag_has_capital_activity,bag_high_ed_ratio,bag_hours_mean,bag_hours_range,bag_hours_std,bag_low_ed_ratio,bag_member_count,bag_net_capital_max,bag_net_capital_mean,bag_senior_ratio,bag_size,bag_size_bag,bag_unemployed_ratio,bag_unique_occupations,bag_unique_relationships,bag_unique_workclass,bag_young_ratio,capital_activity_flag,capital_both,capital_cv,capital_dominance,capital_gain,capital_loss,capital_per_capita,capital_per_hour,capital_ratio,capital_vs_bag,dependency_ratio,education_num,education_target_enc,education_tier,education_vs_bag,education_vs_bag_max,education_x_occupation,education_x_workclass,has_capital_gain,has_capital_loss,hours_inequality,hours_per_ed,hours_per_week,interview_mode,interviewer_id,is_primary_earner,log_capital_gain,log_capital_loss,log_net_capital_asset,low_ed_low_hours,marital_status,native_country_target_enc,negative_net_capital,net_capital_asset,net_capital_clean,no_capital_low_ed,occupation_target_enc,race_target_enc,relationship,sex,survey_duration_mins,workclass_target_enc,works_full_time,works_overtime,year_of_birth,young_low_ed
31,961,279,1966.0,30.0,0.0,0,0.0,0.0,0,0.0,0.0,47.0,7.5,5.0,1.9148542155126764,0.75,0,0.0,41.25,25.0,13.149778198382917,1.0,4,0,0.0,0.0,4,4,0.0,4,4,3,0.5,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,9,0.9838673729142733,1,1.5,-0.4148542155126764,8.713495275473546,9.032193008042002,0,0,0.3112373538078797,6.0,60,0,1373,1,0.0,0.0,0.0,0,4,1.04414817336935,0,0,0,0,0.9681661417192828,0.9118460632926051,1,0,45,1.0035770008935558,1,1,1963,0
50,2500,550,1948.5714285714287,9.0,0.14285714285714285,15024,2146.285714285714,5678.53824249063,0,0.0,0.0,43.285714285714285,9.0,3.0,1.632993161855452,0.8571428571428571,1,0.0,36.857142857142854,30.0,8.315218406203,0.5714285714285714,7,15024,2146.285714285714,0.2857142857142857,7,7,0.0,7,5,2,0.2857142857142857,0,0,2.644519173536984,6.996740070520923,0,0,306.61224489795916,0.0,0.0,-2146.285714285714,1.0,11,1.043616212670264,1,2.0,0.36700683814454793,10.08994508783402,11.080690343477931,0,0,0.21964727865441888,3.3333333333333335,40,0,1143,0,0.0,0.0,0.0,0,0,0.7684787792083929,0,0,0,0,0.917267735257638,1.0528559545142508,4,0,39,1.007335485770721,1,0,1944,0
30,900,300,1953.6666666666667,42.0,0.16666666666666666,0,0.0,0.0,2231,371.8333333333333,910.8019360248784,45.833333333333336,10.0,7.0,1.5491933384829668,1.0,1,0.16666666666666666,41.666666666666664,18.0,4.08248290463863,0.5,6,0,-371.8333333333333,0.16666666666666666,6,6,0.0,6,4,2,0.3333333333333333,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.8571428571428571,10,0.9939053399066965,1,0.0,-1.5491933384829668,10.178304237247136,12.113378085910274,0,0,0.0956831930774679,3.6363636363636362,40,0,1325,1,0.0,0.0,0.0,0,4,1.04414817336935,0,0,0,0,1.0178304237247136,1.0528559545142508,1,1,52,1.2113378085910274,1,0,1964,0
50,2500,500,1955.142857142857,35.0,0.42857142857142855,4787,1348.142857142857,2302.7318868806988,1902,271.7142857142857,718.8884276635501,43.714285714285715,10.714285714285714,4.0,1.9760470401187074,0.8571428571428571,1,0.2857142857142857,40.142857142857146,10.0,7.755182598937123,0.2857142857142857,7,4787,1076.4285714285713,0.0,7,7,0.0,6,4,1,0.14285714285714285,0,0,1.7068110131474896,3.5481787378229566,0,0,192.59183673469389,0.0,0.0,-1348.142857142857,1.0,10,0.9939053399066965,1,-0.7142857142857135,-2.690332754404421,10.089112159421617,10.035770008935557,0,0,0.18849402150194394,3.6363636363636362,40,0,1422,0,0.0,0.0,0.0,0,2,1.04414817336935,0,0,0,0,1.0089112159421618,1.0528559545142508,0,1,44,1.0035770008935558,1,0,1944,0
53,2809,530,1958.4285714285713,11.0,0.14285714285714285,0,0.0,0.0,2415,345.0,912.7842023172838,49.714285714285715,10.428571428571429,4.0,1.2724180205607036,0.8571428571428571,1,0.14285714285714285,50.57142857142857,10.0,18.419709940325184,0.14285714285714285,7,0,-345.0,0.0,7,7,0.0,4,3,2,0.42857142857142855,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,10,0.9939053399066965,1,-0.4285714285714288,-1.7009894491321325,10.089112159421617,10.035770008935557,0,0,0.3571688908096296,5.454545454545454,60,0,1164,1,0.0,0.0,0.0,0,2,1.04414817336935,0,0,0,0,1.0089112159421618,0.9358787864215786,0,1,37,1.0035770008935558,1,1,1941,0
39,1521,351,1949.142857142857,25.0,0.2857142857142857,7298,1042.5714285714287,2758.3847240213404,1902,271.7142857142857,718.8884276635501,41.857142857142854,10.142857142857142,6.0,2.853569193634025,0.7142857142857143,1,0.2857142857142857,36.714285714285715,5.0,16.79994331056195,0.42857142857142855,7,7298,770.8571428571429,0.14285714285714285,7,7,0.0,5,3,4,0.14285714285714285,0,0,2.6432160257562467,6.993292265571526,0,0,148.9387755102041,0.0,0.0,-1042.5714285714287,1.1666666666666667,9,0.9838673729142733,1,-1.1428571428571423,-3.9964263364911674,9.318462995426062,9.032193008042002,0,0,0.44545304232550625,5.0,50,0,1213,0,0.0,0.0,0.0,0,2,1.04414817336935,0,0,0,0,1.0353847772695624,1.0528559545142508,0,1,27,1.0035770008935558,1,1,1955,0
21,441,189,1962.1666666666667,30.0,0.0,0,0.0,0.0,0,0.0,0.0,50.166666666666664,11.166666666666666,5.0,2.714160398109638,0.6666666666666666,0,0.5,40.0,25.0,7.4565407529228995,0.3333333333333333,6,0,0.0,0.0,6,6,0.0,5,3,2,0.5,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.2,9,0.9838673729142733,1,-2.166666666666666,-4.8808270647763035,7.041036755621889,9.032193008042002,0,0,0.18186684763226585,3.2,32,0,1263,1,0.0,0.0,0.0,0,4,1.04414817336935,0,0,0,0,0.782337417291321,1.0528559545142508,3,0,51,1.0035770008935558,0,0,1973,0
33,1089,429,1947.857142857143,19.0,0.14285714285714285,0,0.0,0.0,1902,271.7142857142857,718.8884276635501,39.142857142857146,11.0,5.0,2.0,1.0,1,0.42857142857142855,50.714285714285715,20.0,14.556948921555023,0.42857142857142855,7,0,-271.7142857142857,0.14285714285714285,7,7,0.0,6,1,3,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.875,13,1.121037667320979,2,2.0,0.0,15.432411524443967,13.046501011616225,0,0,0.28148796257150593,3.5714285714285716,50,0,1246,1,0.0,0.0,0.0,0,2,1.04414817336935,0,0,0,0,1.1871085788033822,1.0528559545142508,0,1,39,1.0035770008935558,1,1,1961,0
47,2209,376,1950.2,45.0,0.2,3103,620.6,1387.7037868363695,0,0.0,0.0,54.2,11.6,7.0,3.2093613071762426,1.0,1,0.4,46.0,10.0,8.94427190999916,0.4,5,3103,620.6,0.2,5,5,0.0,3,4,2,0.2,0,0,2.232470699543709,4.991956241956242,0,0,124.12,0.0,0.0,-620.6,0.8333333333333334,8,0.9302186496362864,0,-3.5999999999999996,-6.809361307176243,6.005599630063149,8.028616007148447,0,0,0.1903036576595566,4.444444444444445,40,0,1422,0,0.0,0.0,0.0,0,0,1.04414817336935,0,0,0,1,0.7506999537578937,0.9118460632926051,1,1,45,1.0035770008935558,1,0,1947,0
55,3025,825,1951.4285714285713,31.0,0.14285714285714285,0,0.0,0.0,1902,271.7142857142857,718.8884276635501,38.714285714285715,11.428571428571429,6.0,4.1576092031015,0.7142857142857143,1,0.42857142857142855,35.714285714285715,20.0,17.42330131092924,0.42857142857142855,7,0,-271.7142857142857,0.14285714285714285,7,7,0.0,4,5,2,0.2857142857142857,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.1666666666666667,15,1.275710722277246,2,3.571428571428571,-0.5861806316729288,17.332835940492664,16.73759652806621,0,0,0.4745646271459326,0.625,10,0,1223,1,0.0,0.0,0.0,0,2,1.04414817336935,0,0,0,0,1.1555223960328442,1.0528559545142508,5,0,52,1.1158397685377472,0,0,1939,0
21,441,210,1956.4,30.0,0.2,15024,3004.8,6718.937058791368,0,0.0,0.0,47.8,9.6,5.0,3.9115214431215892,1.0,1,0.2,49.0,25.0,9.246621004453464,0.2,5,15024,3004.8,0.0,5,5,0.0,3,3,2,0.4,0,0,2.235324059748276,4.998336549337946,0,0,600.96,0.0,0.0,-3004.8,0.8333333333333334,10,0.9939053399066965,1,0.40000000000000036,-3.511521443121589,10.353847772695623,10.035770008935557,0,0,0.1849324200890693,5.818181818181818,64,0,1312,0,0.0,0.0,0.0,0,4,1.04414817336935,0,0,0,0,1.0353847772695624,1.0528559545142508,2,1,47,1.0035770008935558,1,1,1973,0
42,1764,420,1957.0,30.0,0.2,0,0.0,0.0,2001,400.2,894.8744045954159,43.0,11.4,5.0,1.8165902124584952,1.0,1,0.4,45.0,25.0,8.660254037844387,0.2,5,0,-400.2,0.0,5,5,0.0,4,2,3,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.8333333333333334,10,0.9939053399066965,1,-1.4000000000000004,-3.2165902124584953,11.871085788033822,11.158397685377473,0,0,0.1882663921270519,3.6363636363636362,40,0,1301,1,0.0,0.0,0.0,0,4,1.04414817336935,0,0,0,0,1.1871085788033822,1.0528559545142508,1,1,55,1.1158397685377472,1,0,1952,0
60,3600,360,1946.0,30.0,0.2,0,0.0,0.0,1977,395.4,884.1412783034169,45.6,9.4,5.0,2.5099800796022267,1.0,1,0.2,44.2,25.0,9.444575162494077,0.6,5,0,-395.4,0.2,5,5,0.0,5,2,3,0.0,1,0,0.0,0.0,0,1977,0.0,0.0,0.0,0.0,0.8333333333333334,6,0.8060977572265259,0,-3.4000000000000004,-5.909980079602227,7.1226514728202925,7.116865500545364,0,1,0.2089507779312849,6.285714285714286,44,0,1287,1,0.0,7.589841512182657,0.0,0,2,1.04414817336935,1,-1977,-1977,1,1.1871085788033822,1.0528559545142508,0,1,45,1.186144250090894,1,1,1934,0
30,900,270,1965.0,32.0,0.0,0,0.0,0.0,0,0.0,0.0,42.5,11.5,7.0,2.3804761428476167,1.0,0,0.5,38.25,33.0,2.362907813126305,0.25,4,0,0.0,0.0,4,4,0.0,3,3,2,0.5,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.8,9,0.9838673729142733,1,-2.5,-4.880476142847616,7.041036755621889,9.032193008042002,0,0,0.06020147294589312,3.8,38,0,1261,1,0.0,0.0,0.0,0,3,1.04414817336935,0,0,0,0,0.782337417291321,0.9118460632926051,4,0,49,1.0035770008935558,1,0,1964,0
53,2809,477,1952.142857142857,40.0,0.0,0,0.0,0.0,0,0.0,0.0,42.714285714285715,9.0,6.0,1.5275252316519468,1.0,0,0.0,46.0,28.0,7.094598884597588,0.7142857142857143,7,0,0.0,0.0,7,7,0.0,5,2,3,0.14285714285714285,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.875,9,0.9838673729142733,1,0.0,-1.5275252316519468,10.68397720923044,9.032193008042002,0,0,0.15094891243824654,3.5,35,0,1031,1,0.0,0.0,0.0,0,2,1.04414817336935,0,0,0,0,1.1871085788033822,1.0528559545142508,0,1,59,1.0035770008935558,1,0,1941,0
48,2304,480,1943.4,30.0,0.0,0,0.0,0.0,0,0.0,0.0,48.2,10.4,6.0,4.09878030638384,0.8,0,0.4,41.8,24.0,9.85900603509299,0.2,5,0,0.0,0.2,5,5,0.0,4,2,3,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,10,0.9939053399066965,1,-0.40000000000000036,-4.49878030638384,10.178304237247136,10.035770008935557,0,0,0.23035060829656523,3.6363636363636362,40,0,1236,1,0.0,0.0,0.0,0,2,1.04414817336935,0,0,0,0,1.0178304237247136,1.0528559545142508,0,1,53,1.0035770008935558,1,0,1946,0
32,1024,288,1953.75,30.0,0.5,7688,3216.5,3852.857770538643,0,0.0,0.0,55.0,9.5,5.0,2.516611478423583,1.0,1,0.25,46.25,25.0,9.464847243000458,0.75,4,7688,3216.5,0.25,4,4,0.0,3,3,3,0.25,0,0,1.1974693925528028,2.3894327894327896,0,0,804.125,0.0,0.0,-3216.5,0.8,9,0.9838673729142733,1,-0.5,-3.016611478423583,8.583590859233839,9.032193008042002,0,0,0.20031422736508905,4.5,45,0,1378,0,0.0,0.0,0.0,0,4,1.04414817336935,0,0,0,0,0.9537323176926488,1.0528559545142508,1,1,64,1.0035770008935558,1,1,1962,0
44,1936,396,1948.0,30.0,0.16666666666666666,7688,1281.3333333333333,3138.6128570861792,0,0.0,0.0,46.833333333333336,11.0,5.0,2.280350850198276,1.0,1,0.3333333333333333,43.0,25.0,4.690415759823429,0.5,6,7688,1281.3333333333333,0.0,6,6,0.0,6,1,4,0.0,0,0,2.4475795610237947,5.995321029373538,0,0,213.55555555555554,0.0,0.0,-1281.3333333333333,0.8571428571428571,9,0.9838673729142733,1,-2.0,-4.2803508501982765,9.535181120248119,9.06601937193649,0,0,0.10660035817780521,4.0,40,0,1113,0,0.0,0.0,0.0,0,2,1.04414817336935,0,0,0,0,1.0594645689164577,1.0528559545142508,0,1,41,1.007335485770721,1,0,1950,0
58,3364,232,1952.5714285714287,29.0,0.14285714285714285,20051,2864.4285714285716,7578.565648308016,0,0.0,0.0,46.285714285714285,10.714285714285714,4.0,3.9880774697543058,1.0,1,0.42857142857142855,46.42857142857143,25.0,12.817398889233116,0.42857142857142855,7,20051,2864.4285714285716,0.2857142857142857,7,7,0.0,6,4,4,0.14285714285714285,0,0,2.644827975778049,6.99755708445508,0,0,409.2040816326531,0.0,0.0,-2864.4285714285716,0.875,4,0.7176676931532536,0,-6.7142857142857135,-10.702363184040019,4.035644863768647,4.463359074150989,0,0,0.27024636212238495,8.0,40,0,1339,0,0.0,0.0,0.0,0,2,1.04414817336935,0,0,0,1,1.0089112159421618,1.0528559545142508,0,1,51,1.1158397685377472,1,0,1936,0
18,324,144,1955.4285714285713,31.0,0.0,0,0.0,0.0,0,0.0,0.0,42.0,9.714285714285714,7.0,1.6035674514745466,0.8571428571428571,0,0.14285714285714285,40.285714285714285,25.0,9.322272357358043,0.5714285714285714,7,0,0.0,0.0,7,7,0.0,5,4,1,0.14285714285714285,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,8,0.9302186496362864,0,-1.7142857142857135,-3.31785316576026,6.258699338330568,8.028616007148447,0,0,0.22579898443427787,2.7777777777777777,25,0,1427,1,0.0,0.0,0.0,1,4,1.04414817336935,0,0,0,1,0.782337417291321,1.0528559545142508,3,1,38,1.0035770008935558,0,0,1976,1
67,4489,871,1951.0,43.0,0.7142857142857143,15024,4314.428571428572,5528.584323228472,2392,341.7142857142857,904.0910194380715,37.42857142857143,11.714285714285714,10.0,1.6035674514745464,1.0,1,0.42857142857142855,51.857142857142854,43.0,17.817861557330346,0.14285714285714285,7,15024,3972.714285714286,0.14285714285714285,7,7,0.0,5,3,4,0.14285714285714285,1,0,1.2811205727820214,3.4814618644067794,0,2392,616.3469387755102,0.0,0.0,-4314.428571428572,0.875,13,1.121037667320979,2,1.2857142857142865,-0.3178531657602599,15.432411524443967,15.419875251181622,0,1,0.3370946781116552,5.357142857142857,75,0,1195,0,0.0,7.780303087908373,0.0,0,2,1.04414817336935,1,-2392,-2392,0,1.1871085788033822,1.0528559545142508,0,1,31,1.186144250090894,1,1,1927,0
50,2500,450,1946.8,28.0,0.0,0,0.0,0.0,0,0.0,0.0,51.4,11.2,7.0,2.2803508501982757,1.0,0,0.4,43.0,30.0,4.47213595499958,0.4,5,0,0.0,0.2,5,5,0.0,5,2,2,0.2,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.8333333333333334,9,0.9838673729142733,1,-2.1999999999999993,-4.480350850198275,9.160473813522422,9.032193008042002,0,0,0.10163945352271772,4.0,40,0,1182,1,0.0,0.0,0.0,0,2,1.04414817336935,0,0,0,0,1.0178304237247136,1.0528559545142508,0,1,44,1.0035770008935558,1,0,1944,0
38,1444,342,1953.0,45.0,0.16666666666666666,3471,578.5,1417.0298162000686,0,0.0,0.0,40.5,10.166666666666666,7.0,1.4719601443879746,0.8333333333333334,1,0.16666666666666666,52.333333333333336,35.0,26.807959017177467,0.3333333333333333,6,3471,578.5,0.16666666666666666,6,6,0.0,4,3,2,0.16666666666666666,0,0,2.445262840724881,5.989646246764452,0,0,96.41666666666667,0.0,0.0,-578.5,1.0,9,0.9838673729142733,1,-1.166666666666666,-2.6386268110546407,10.399701564295597,9.032193008042002,0,0,0.5026492315720775,6.0,60,0,1346,0,0.0,0.0,0.0,0,4,1.04414817336935,0,0,0,0,1.1555223960328442,1.0528559545142508,1,1,27,1.0035770008935558,1,1,1956,0
50,2500,450,1959.5,26.0,0.0,0,0.0,0.0,0,0.0,0.0,51.5,11.5,7.0,1.9148542155126762,0.75,0,0.5,40.0,30.0,10.801234497346433,0.25,4,0,0.0,0.0,4,4,0.0,4,3,2,0.25,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,9,0.9838673729142733,1,-2.5,-4.414854215512676,8.255409617318742,9.032193008042002,0,0,0.2634447438377179,3.5,35,0,1022,1,0.0,0.0,0.0,0,0,1.04414817336935,0,0,0,0,0.917267735257638,1.0528559545142508,4,0,63,1.0035770008935558,1,0,1944,0
58,3364,580,1951.25,30.0,0.25,7688,1922.0,3844.0000000000005,0,0.0,0.0,31.5,10.5,5.0,1.7320508075688774,1.0,1,0.25,41.25,25.0,2.4999999999999996,0.25,4,7688,1922.0,0.25,4,4,0.0,3,3,3,0.25,1,0,1.9989599583983362,3.997919916796672,7688,0,480.5,167.1304347826087,7688.0,5766.0,0.8,10,0.9939053399066965,1,-0.5,-2.2320508075688776,11.871085788033822,10.035770008935557,1,0,0.059171597633136085,4.090909090909091,45,0,1129,1,8.94754601503218,0.0,8.94754601503218,0,2,1.04414817336935,0,7688,7688,0,1.1871085788033822,1.0528559545142508,0,1,26,1.0035770008935558,1,1,1936,0
22,484,154,1949.4285714285713,31.0,0.14285714285714285,14084,2012.0,5323.251637861957,0,0.0,0.0,41.142857142857146,11.142857142857142,9.0,2.734262327610589,1.0,1,0.42857142857142855,43.42857142857143,25.0,3.952094080237414,0.2857142857142857,7,14084,2012.0,0.14285714285714285,7,7,0.0,6,2,2,0.14285714285714285,0,0,2.6444369785702717,6.99652260307998,0,0,287.42857142857144,0.0,0.0,-2012.0,0.875,7,0.8248866576363352,0,-4.142857142857142,-6.877119470467731,6.77716299203498,7.025039006254891,0,0,0.0889538860503598,5.0,40,0,1443,0,0.0,0.0,0.0,0,4,1.04414817336935,0,0,0,1,0.9681661417192828,1.0528559545142508,1,1,44,1.0035770008935558,1,0,1972,1
39,1521,195,1955.3333333333333,38.0,0.5,99999,19099.166666666668,39793.59899489699,0,0.0,0.0,41.833333333333336,10.5,4.0,3.449637662132068,1.0,1,0.3333333333333333,42.0,20.0,4.0,0.3333333333333333,6,99999,19099.166666666668,0.0,6,6,0.0,5,1,4,0.0,0,0,2.0834163224525257,5.235504053193253,0,0,3183.194444444445,0.0,0.0,-19099.166666666668,0.8571428571428571,5,0.8554613443130139,0,-5.5,-8.949637662132067,4.768661588463244,6.056689042955137,0,0,0.09302325581395349,6.666666666666667,40,0,1408,0,0.0,0.0,0.0,0,2,1.04414817336935,0,0,0,1,0.9537323176926488,1.0528559545142508,0,1,48,1.2113378085910274,1,0,1955,0
42,1764,378,1947.2857142857142,23.0,0.2857142857142857,20051,2864.4285714285716,7578.565648308016,1628,232.57142857142858,615.326162059022,50.42857142857143,11.142857142857142,6.0,2.0354009783964293,0.8571428571428571,1,0.42857142857142855,50.42857142857143,28.0,23.55035132687085,0.42857142857142855,7,20051,2631.8571428571427,0.14285714285714285,7,7,0.0,3,4,4,0.14285714285714285,0,0,2.644827975778049,6.99755708445508,0,0,409.2040816326531,0.0,0.0,-2864.4285714285716,1.0,9,0.9838673729142733,1,-2.1428571428571423,-4.178258121253572,8.255409617318742,10.902040277319246,0,0,0.4579234980224887,4.0,40,0,1365,0,0.0,0.0,0.0,0,0,1.04414817336935,0,0,0,0,0.917267735257638,0.9118460632926051,1,1,36,1.2113378085910274,1,0,1952,0
41,1681,164,1943.4,30.0,0.0,0,0.0,0.0,0,0.0,0.0,48.2,10.4,6.0,4.09878030638384,0.8,0,0.4,41.8,24.0,9.85900603509299,0.2,5,0,0.0,0.2,5,5,0.0,4,2,3,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,4,0.7176676931532536,0,-6.4,-10.49878030638384,3.8726645668771313,4.014308003574223,0,0,0.23035060829656523,7.2,36,0,1132,1,0.0,0.0,0.0,0,2,1.04414817336935,0,0,0,1,0.9681661417192828,1.0528559545142508,0,1,49,1.0035770008935558,1,0,1953,0
33,1089,429,1949.2857142857142,12.0,0.0,0,0.0,0.0,0,0.0,0.0,43.857142857142854,10.571428571428571,5.0,1.8126539343499315,1.0,0,0.2857142857142857,50.714285714285715,12.0,12.724180205607036,0.42857142857142855,7,0,0.0,0.14285714285714285,7,7,0.0,4,4,2,0.14285714285714285,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.875,13,1.121037667320979,2,2.428571428571429,0.6159174942214973,13.46000210450431,13.046501011616225,0,0,0.2460476835338377,3.9285714285714284,55,0,1360,1,0.0,0.0,0.0,0,2,1.04414817336935,0,0,0,0,1.0353847772695624,1.0528559545142508,0,1,48,1.0035770008935558,1,1,1961,0
74,5476,888,1950.2,30.0,0.4,99999,23004.6,43530.054190179915,0,0.0,0.0,47.6,10.4,5.0,1.140175425099138,0.6,1,0.0,39.0,25.0,14.317821063276353,0.2,5,99999,23004.6,0.2,5,5,0.0,3,2,3,0.4,0,0,1.8921503542693916,4.346724275828494,0,0,4600.92,0.0,0.0,-23004.6,1.25,12,1.0125546432438972,1,1.5999999999999996,0.4598245749008616,14.245302945640585,13.390077222452966,0,0,0.3579455265819088,2.3076923076923075,30,0,1079,0,0.0,0.0,0.0,0,2,1.04414817336935,0,0,0,0,1.1871085788033822,1.0528559545142508,0,1,61,1.1158397685377472,0,0,1920,0
27,729,324,1965.0,24.0,0.3333333333333333,7430,1792.5,3065.360908604401,0,0.0,0.0,44.0,11.5,4.0,2.345207879911715,0.8333333333333334,1,0.5,39.833333333333336,15.0,8.727351641057364,0.16666666666666666,6,7430,1792.5,0.0,6,6,0.0,4,4,2,0.6666666666666666,1,0,1.709150213885922,4.142737663785893,3325,0,298.75,81.09756097560975,3325.0,1532.5,1.0,12,1.0125546432438972,1,0.5,-1.8452078799117149,14.245302945640585,12.04292401072267,1,0,0.2137310605973232,3.076923076923077,40,0,1297,0,8.109525659752872,0.0,8.109525659752872,0,4,1.04414817336935,0,3325,3325,0,1.1871085788033822,1.0528559545142508,1,1,27,1.0035770008935558,1,0,1967,0
50,2500,750,1960.3333333333333,37.0,0.3333333333333333,0,0.0,0.0,2415,805.0,1394.3009000929462,51.333333333333336,11.0,6.0,3.4641016151377544,1.0,1,0.3333333333333333,46.666666666666664,50.0,11.547005383792515,0.6666666666666666,3,0,-805.0,0.0,3,3,0.0,3,2,2,0.6666666666666666,1,0,0.0,0.0,0,2415,0.0,0.0,0.0,0.0,0.75,15,1.275710722277246,2,4.0,0.5358983848622456,17.332835940492664,17.79216375136341,0,1,0.24224486819145136,3.75,60,0,1008,1,0.0,7.789868559054706,0.0,0,2,1.04414817336935,1,-2415,-2415,0,1.1555223960328442,1.0528559545142508,0,1,59,1.186144250090894,1,1,1944,0
46,2116,736,1953.6666666666667,27.0,0.6666666666666666,99999,18260.166666666668,40225.93622237606,1848,568.6666666666666,885.5404376236394,46.666666666666664,13.833333333333334,7.0,2.5625508125043424,1.0,1,0.8333333333333334,44.166666666666664,30.0,6.645800679125628,0.16666666666666666,6,99999,17691.5,0.0,6,6,0.0,3,4,4,0.0,1,0,2.2028130489495594,5.476046619876422,0,1564,3043.3611111111113,0.0,0.0,-18260.166666666668,0.8571428571428571,16,1.3233321641437132,2,2.166666666666666,-0.3958841458376763,18.488358336525508,19.381404937456438,0,1,0.14713949843082572,2.9411764705882355,50,0,1075,0,0.0,7.355641102974253,0.0,0,4,1.04414817336935,1,-1564,-1564,0,1.1555223960328442,1.0528559545142508,1,0,28,1.2113378085910274,1,1,1948,0
33,1089,297,1951.3333333333333,19.0,0.3333333333333333,15024,4068.3333333333335,6549.955043102714,0,0.0,0.0,42.0,11.0,9.0,2.0976176963403033,1.0,1,0.3333333333333333,46.166666666666664,15.0,12.812754062521714,0.3333333333333333,6,15024,4068.3333333333335,0.3333333333333333,6,6,0.0,3,3,2,0.16666666666666666,0,0,1.6095892143928687,3.692005242463958,0,0,678.0555555555555,0.0,0.0,-4068.3333333333335,0.8571428571428571,9,0.9838673729142733,1,-2.0,-4.097617696340303,9.318462995426062,9.032193008042002,0,0,0.27164849602519536,4.0,40,0,1378,0,0.0,0.0,0.0,0,2,1.04414817336935,0,0,0,0,1.0353847772695624,1.0528559545142508,0,1,33,1.0035770008935558,1,0,1961,0
48,2304,432,1953.0,28.0,0.2,10520,2104.0,4704.687024659557,0,0.0,0.0,47.0,8.8,5.0,4.32434966208793,0.8,1,0.2,47.0,15.0,13.038404810405298,0.6,5,10520,2104.0,0.0,5,5,0.0,4,3,2,0.2,0,0,2.235005712427343,4.997624703087886,0,0,420.8,0.0,0.0,-2104.0,1.0,9,0.9838673729142733,1,0.1999999999999993,-4.124349662087931,9.160473813522422,9.032193008042002,0,0,0.2716334335501104,6.0,60,0,1192,0,0.0,0.0,0.0,0,6,1.04414817336935,0,0,0,0,1.0178304237247136,1.0528559545142508,1,0,45,1.0035770008935558,1,1,1946,0
43,1849,387,1953.0,42.0,0.0,0,0.0,0.0,0,0.0,0.0,46.25,9.5,10.0,0.9999999999999998,1.0,0,0.0,50.0,32.0,12.247448713915889,0.75,4,0,0.0,0.0,4,4,0.0,3,2,3,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.8,9,0.9838673729142733,1,-0.5,-1.4999999999999998,9.160473813522422,9.06601937193649,0,0,0.24014605321403704,4.0,40,0,1334,1,0.0,0.0,0.0,0,2,1.04414817336935,0,0,0,0,1.0178304237247136,1.0528559545142508,0,1,41,1.007335485770721,1,0,1951,0
52,2704,728,1951.25,30.0,0.0,0,0.0,0.0,0,0.0,0.0,37.25,11.25,5.0,2.6299556396765835,1.0,0,0.5,50.0,25.0,14.142135623730951,0.5,4,0,0.0,0.0,4,4,0.0,2,2,2,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.8,14,1.2170465072387975,2,2.75,0.12004436032341648,16.61952010324735,14.050078012509783,0,0,0.277296776935901,2.6666666666666665,40,0,1033,1,0.0,0.0,0.0,0,2,1.04414817336935,0,0,0,0,1.1871085788033822,1.0528559545142508,0,1,36,1.0035770008935558,1,0,1942,0
