age,age_squared,age_x_education,bag_age_mean,bag_age_range,bag_capital_gain_max,bag_capital_gain_mean,bag_capital_loss_max,bag_capital_loss_mean,bag_duration_mean,bag_education_mean,bag_education_range,bag_education_std,bag_has_capital_activity,bag_hours_mean,bag_hours_range,bag_hours_std,bag_member_count,bag_net_capital_max,bag_net_capital_mean,bag_size,bag_size_bag,bag_unique_occupations,bag_unique_relationships,bag_unique_workclass,capital_activity_flag,capital_gain,capital_loss,capital_per_hour,capital_ratio,education_num,education_target_enc,education_tier,has_capital_gain,has_capital_loss,hours_per_week,interview_mode,interviewer_id,log_capital_gain,log_capital_loss,log_net_capital_asset,marital_status,native_country_target_enc,net_capital_asset,net_capital_clean,occupation_target_enc,race_target_enc,relationship,sex,survey_duration_mins,workclass_target_enc,works_full_time,works_overtime,year_of_birth
41,1681,164,1943.4,30.0,0,0.0,0,0.0,48.2,10.4,6.0,4.09878030638384,0,41.8,24.0,9.85900603509299,5,0,0.0,5,5,4,2,3,0,0,0,0.0,0.0,4,0.7176676931532536,0,0,0,36,0,1132,0.0,0.0,0.0,2,1.04414817336935,0,0,0.9681661417192828,1.0528559545142508,0,1,49,1.0035770008935558,1,0,1953
33,1089,429,1949.2857142857142,12.0,0,0.0,0,0.0,43.857142857142854,10.571428571428571,5.0,1.8126539343499315,0,50.714285714285715,12.0,12.724180205607036,7,0,0.0,7,7,4,4,2,0,0,0,0.0,0.0,13,1.121037667320979,2,0,0,55,0,1360,0.0,0.0,0.0,2,1.04414817336935,0,0,1.0353847772695624,1.0528559545142508,0,1,48,1.0035770008935558,1,1,1961
74,5476,888,1950.2,30.0,99999,23004.6,0,0.0,47.6,10.4,5.0,1.140175425099138,1,39.0,25.0,14.317821063276353,5,99999,23004.6,5,5,3,2,3,0,0,0,0.0,0.0,12,1.0125546432438972,1,0,0,30,0,1079,0.0,0.0,0.0,2,1.04414817336935,0,0,1.1871085788033822,1.0528559545142508,0,1,61,1.1158397685377472,0,0,1920
27,729,324,1965.0,24.0,7430,1792.5,0,0.0,44.0,11.5,4.0,2.345207879911715,1,39.833333333333336,15.0,8.727351641057364,6,7430,1792.5,6,6,4,4,2,1,3325,0,81.09756097560975,3325.0,12,1.0125546432438972,1,1,0,40,0,1297,8.109525659752872,0.0,8.109525659752872,4,1.04414817336935,3325,3325,1.1871085788033822,1.0528559545142508,1,1,27,1.0035770008935558,1,0,1967
50,2500,750,1960.3333333333333,37.0,0,0.0,2415,805.0,51.333333333333336,11.0,6.0,3.4641016151377544,1,46.666666666666664,50.0,11.547005383792515,3,0,-805.0,3,3,3,2,2,1,0,2415,0.0,0.0,15,1.275710722277246,2,0,1,60,0,1008,0.0,7.789868559054706,0.0,2,1.04414817336935,-2415,-2415,1.1555223960328442,1.0528559545142508,0,1,59,1.186144250090894,1,1,1944
46,2116,736,1953.6666666666667,27.0,99999,18260.166666666668,1848,568.6666666666666,46.666666666666664,13.833333333333334,7.0,2.5625508125043424,1,44.166666666666664,30.0,6.645800679125628,6,99999,17691.5,6,6,3,4,4,1,0,1564,0.0,0.0,16,1.3233321641437132,2,0,1,50,0,1075,0.0,7.355641102974253,0.0,4,1.04414817336935,-1564,-1564,1.1555223960328442,1.0528559545142508,1,0,28,1.2113378085910274,1,1,1948
33,1089,297,1951.3333333333333,19.0,15024,4068.3333333333335,0,0.0,42.0,11.0,9.0,2.0976176963403033,1,46.166666666666664,15.0,12.812754062521714,6,15024,4068.3333333333335,6,6,3,3,2,0,0,0,0.0,0.0,9,0.9838673729142733,1,0,0,40,0,1378,0.0,0.0,0.0,2,1.04414817336935,0,0,1.0353847772695624,1.0528559545142508,0,1,33,1.0035770008935558,1,0,1961
48,2304,432,1953.0,28.0,10520,2104.0,0,0.0,47.0,8.8,5.0,4.32434966208793,1,47.0,15.0,13.038404810405298,5,10520,2104.0,5,5,4,3,2,0,0,0,0.0,0.0,9,0.9838673729142733,1,0,0,60,0,1192,0.0,0.0,0.0,6,1.04414817336935,0,0,1.0178304237247136,1.0528559545142508,1,0,45,1.0035770008935558,1,1,1946
43,1849,387,1953.0,42.0,0,0.0,0,0.0,46.25,9.5,10.0,0.9999999999999998,0,50.0,32.0,12.247448713915889,4,0,0.0,4,4,3,2,3,0,0,0,0.0,0.0,9,0.9838673729142733,1,0,0,40,0,1334,0.0,0.0,0.0,2,1.04414817336935,0,0,1.0178304237247136,1.0528559545142508,0,1,41,1.007335485770721,1,0,1951
52,2704,728,1951.25,30.0,0,0.0,0,0.0,37.25,11.25,5.0,2.6299556396765835,0,50.0,25.0,14.142135623730951,4,0,0.0,4,4,2,2,2,0,0,0,0.0,0.0,14,1.2170465072387975,2,0,0,40,0,1033,0.0,0.0,0.0,2,1.04414817336935,0,0,1.1871085788033822,1.0528559545142508,0,1,36,1.0035770008935558,1,0,1942
36,1296,504,1950.8,19.0,7298,1459.6,1977,395.4,35.6,10.0,10.0,2.8284271247461903,1,43.6,35.0,4.979959839195493,5,7298,1064.2,5,5,5,3,4,0,0,0,0.0,0.0,14,1.2170465072387975,2,0,0,40,0,1415,0.0,0.0,0.0,4,1.04414817336935,0,0,1.1555223960328442,1.0528559545142508,3,0,19,1.007335485770721,1,0,1958
62,3844,806,1949.4285714285713,17.0,15024,2772.8571428571427,0,0.0,48.714285714285715,10.714285714285714,9.0,3.1997023671109224,1,42.0,5.0,11.489125293076057,7,15024,2772.8571428571427,7,7,5,3,2,0,0,0,0.0,0.0,13,1.121037667320979,2,0,0,20,0,1025,0.0,0.0,0.0,2,1.04414817336935,0,0,1.0353847772695624,1.0528559545142508,0,1,66,1.0035770008935558,0,0,1932
49,2401,490,1951.75,32.0,99999,26233.25,0,0.0,37.25,12.0,6.0,2.449489742783178,1,47.5,18.0,9.574271077563381,4,99999,26233.25,4,4,4,2,3,0,0,0,0.0,0.0,10,0.9939053399066965,1,0,0,40,0,1170,0.0,0.0,0.0,2,1.04414817336935,0,0,1.0594645689164577,1.0528559545142508,0,1,30,1.007335485770721,1,0,1945
44,1936,176,1957.7142857142858,40.0,0,0.0,1977,282.42857142857144,40.714285714285715,10.285714285714286,5.0,3.251373336211726,1,39.285714285714285,40.0,11.700630833624395,7,0,-282.42857142857144,7,7,4,4,1,0,0,0,0.0,0.0,4,0.7176676931532536,0,0,0,35,0,1310,0.0,0.0,0.0,2,1.04414817336935,0,0,1.0178304237247136,1.0528559545142508,0,1,44,1.0035770008935558,1,0,1950
40,1600,440,1952.8,34.0,0,0.0,0,0.0,44.8,9.6,4.0,0.8944271909999157,0,43.4,32.0,9.370165420097981,5,0,0.0,5,5,4,3,2,0,0,0,0.0,0.0,11,1.043616212670264,1,0,0,60,0,1261,0.0,0.0,0.0,5,1.04414817336935,0,0,1.0178304237247136,1.0528559545142508,1,0,40,1.0035770008935558,1,1,1954
19,361,133,1952.5,38.0,15024,5008.0,0,0.0,42.666666666666664,10.833333333333334,5.0,2.5625508125043424,1,36.0,0.0,14.89966442575134,6,15024,5008.0,6,6,5,3,3,0,0,0,0.0,0.0,7,0.8248866576363352,0,0,0,24,0,1093,0.0,0.0,0.0,4,1.04414817336935,0,0,0.7506999537578937,1.0528559545142508,3,1,34,1.0035770008935558,0,0,1975
30,900,270,1955.6666666666667,23.0,0,0.0,0,0.0,41.0,9.833333333333334,4.0,2.9944392908634274,0,41.333333333333336,32.0,7.118052168020874,6,0,0.0,6,6,5,4,1,0,0,0,0.0,0.0,9,0.9838673729142733,1,0,0,48,0,1123,0.0,0.0,0.0,4,1.04414817336935,0,0,1.0178304237247136,1.0528559545142508,3,1,47,1.0035770008935558,1,1,1964
42,1764,420,1956.0,34.0,7298,1459.6,0,0.0,44.8,9.4,7.0,2.8809720581775866,1,38.0,31.0,4.4721359549995805,5,7298,1459.6,5,5,4,4,4,0,0,0,0.0,0.0,10,0.9939053399066965,1,0,0,40,0,1394,0.0,0.0,0.0,2,1.04414817336935,0,0,0.9537323176926488,1.0528559545142508,0,1,55,1.0035770008935558,1,0,1952
41,1681,533,1951.5714285714287,24.0,0,0.0,0,0.0,48.142857142857146,11.285714285714286,5.0,2.751622897751174,0,43.142857142857146,25.0,19.853031434590967,7,0,0.0,7,7,6,3,2,0,0,0,0.0,0.0,13,1.121037667320979,2,0,0,45,0,1157,0.0,0.0,0.0,0,1.04414817336935,0,0,1.1555223960328442,1.0528559545142508,1,1,52,1.0035770008935558,1,1,1953
35,1225,315,1945.4,20.0,2885,577.0,2246,449.2,43.8,11.6,3.0,3.4351128074635335,1,38.6,20.0,6.308724118235002,5,2885,127.8,5,5,3,1,3,1,2885,0,70.36585365853658,2885.0,9,0.9838673729142733,1,1,0,40,0,1064,7.9676267393338165,0.0,7.9676267393338165,2,1.04414817336935,2885,2885,1.0089112159421618,1.0528559545142508,0,1,55,1.0035770008935558,1,0,1959
48,2304,480,1949.3333333333333,30.0,0,0.0,0,0.0,44.5,10.166666666666666,5.0,1.9407902170679519,0,41.833333333333336,25.0,13.42261772780059,6,0,0.0,6,6,3,3,3,0,0,0,0.0,0.0,10,0.9939053399066965,1,0,0,40,0,1284,0.0,0.0,0.0,2,1.04414817336935,0,0,1.0353847772695624,0.9118460632926051,0,1,52,1.0035770008935558,1,0,1946
40,1600,240,1949.6,41.0,7298,1459.6,0,0.0,43.4,9.0,6.0,2.7386127875258306,1,42.0,35.0,8.366600265340756,5,7298,1459.6,5,5,5,2,3,0,0,0,0.0,0.0,6,0.8060977572265259,0,0,0,50,0,1359,0.0,0.0,0.0,2,1.04414817336935,0,0,1.0178304237247136,1.0528559545142508,0,1,45,1.0035770008935558,1,1,1954
18,324,126,1962.2,24.0,3103,620.6,0,0.0,46.8,9.2,7.0,1.4832396974191329,1,34.4,5.0,17.86896751354146,5,3103,620.6,5,5,4,3,1,0,0,0,0.0,0.0,7,0.8248866576363352,0,0,0,20,0,1024,0.0,0.0,0.0,4,1.04414817336935,0,0,1.0353847772695624,1.0528559545142508,3,1,50,1.0035770008935558,0,0,1976
19,361,171,1961.7142857142858,21.0,0,0.0,0,0.0,38.714285714285715,11.428571428571429,4.0,2.29906813420444,0,38.57142857142857,32.0,12.149857925879118,7,0,0.0,7,7,4,3,2,0,0,0,0.0,0.0,9,0.9838673729142733,1,0,0,30,0,1429,0.0,0.0,0.0,4,1.04414817336935,0,0,1.0353847772695624,1.0528559545142508,3,0,52,1.0035770008935558,0,0,1975
65,4225,455,1942.0,37.0,0,0.0,2377,396.1666666666667,44.333333333333336,11.0,5.0,3.63318042491699,1,43.166666666666664,38.0,14.288690166235206,6,0,-396.1666666666667,6,6,5,3,3,0,0,0,0.0,0.0,7,0.8248866576363352,0,0,0,40,0,1259,0.0,0.0,0.0,0,1.04414817336935,0,0,0.9537323176926488,1.0528559545142508,2,1,61,1.0035770008935558,1,0,1929
22,484,198,1958.25,9.0,4650,1162.5,1977,494.25,42.25,11.75,6.0,2.753785273643051,1,37.5,5.0,10.408329997330664,4,4650,668.25,4,4,4,2,1,0,0,0,0.0,0.0,9,0.9838673729142733,1,0,0,25,0,1143,0.0,0.0,0.0,4,1.04414817336935,0,0,0.782337417291321,1.0528559545142508,1,1,45,1.0035770008935558,0,0,1972
46,2116,690,1955.0,23.0,2977,744.25,1902,475.5,40.0,12.5,6.0,2.5166114784235836,1,48.75,30.0,7.500000000000002,4,2977,268.75,4,4,3,3,3,1,0,1902,0.0,0.0,15,1.275710722277246,2,0,1,45,0,1059,0.0,7.551186867296149,0.0,2,1.04414817336935,-1902,-1902,1.1555223960328442,1.0528559545142508,0,1,26,1.186144250090894,1,1,1948
35,1225,315,1950.0,33.0,4386,877.2,1977,395.4,45.8,11.8,4.0,1.6431676725154982,1,50.8,5.0,19.057806799314555,5,4386,481.8,5,5,4,2,3,0,0,0,0.0,0.0,9,0.9838673729142733,1,0,0,40,0,1142,0.0,0.0,0.0,5,1.04414817336935,0,0,0.782337417291321,0.9118460632926051,1,0,51,1.0035770008935558,1,0,1959
38,1444,494,1955.2,19.0,0,0.0,1887,377.4,43.6,11.6,3.0,2.4083189157584592,1,41.0,15.0,4.183300132670378,5,0,-377.4,5,5,4,3,3,1,0,1887,0.0,0.0,13,1.121037667320979,2,0,1,40,0,1497,0.0,7.543273346705446,0.0,2,1.04414817336935,-1887,-1887,1.1555223960328442,0.9118460632926051,5,0,60,1.0777521680001414,1,0,1956
37,1369,333,1954.3333333333333,34.0,3887,1295.6666666666667,1887,629.0,55.0,11.0,6.0,2.6457513110645907,1,27.333333333333332,20.0,21.93931022920578,3,3887,666.6666666666666,3,3,3,3,1,1,3887,0,94.8048780487805,3887.0,9,0.9838673729142733,1,1,0,40,0,1499,8.265650165580329,0.0,8.265650165580329,4,1.0622534356439937,3887,3887,0.7506999537578937,1.0528559545142508,4,0,67,1.0035770008935558,1,0,1957
47,2209,517,1956.7142857142858,22.0,4386,626.5714285714286,1887,269.57142857142856,44.57142857142857,11.857142857142858,8.0,1.5735915849388862,1,45.142857142857146,10.0,5.899959644736886,7,4386,357.0,7,7,6,2,1,0,0,0,0.0,0.0,11,1.043616212670264,1,0,0,48,0,1006,0.0,0.0,0.0,2,1.04414817336935,0,0,0.7506999537578937,1.0528559545142508,0,1,62,1.0035770008935558,1,1,1947
17,289,136,1956.2857142857142,30.0,25236,5751.428571428572,2444,349.14285714285717,48.57142857142857,11.142857142857142,5.0,3.4364987719368982,1,42.857142857142854,25.0,12.198750911856665,7,25236,5402.285714285715,7,7,5,5,2,0,0,0,0.0,0.0,8,0.9302186496362864,0,0,0,20,0,1119,0.0,0.0,0.0,4,1.04414817336935,0,0,1.0353847772695624,1.0528559545142508,3,0,39,1.0035770008935558,0,0,1977
36,1296,468,1957.6666666666667,28.0,0,0.0,0,0.0,44.666666666666664,11.333333333333334,8.0,2.250925735484551,0,42.166666666666664,30.0,6.49358657959272,6,0,0.0,6,6,4,2,2,0,0,0,0.0,0.0,13,1.121037667320979,2,0,0,50,0,1243,0.0,0.0,0.0,2,1.04414817336935,0,0,1.1871085788033822,1.0528559545142508,0,1,47,1.0035770008935558,1,1,1958
34,1156,340,1950.25,31.0,0,0.0,0,0.0,40.5,9.5,4.0,0.5773502691896255,0,42.0,33.0,3.999999999999999,4,0,0.0,4,4,4,2,3,0,0,0,0.0,0.0,10,0.9939053399066965,1,0,0,40,0,1355,0.0,0.0,0.0,2,1.04414817336935,0,0,1.0178304237247136,1.0528559545142508,0,1,44,1.0035770008935558,1,0,1960
54,2916,486,1947.25,36.0,5013,2029.0,0,0.0,48.0,10.0,5.0,2.0,1,44.25,10.0,7.228416147400479,4,5013,2029.0,4,4,4,2,1,0,0,0,0.0,0.0,9,0.9838673729142733,1,0,0,42,0,1221,0.0,0.0,0.0,0,1.04414817336935,0,0,1.1497711852353822,1.0528559545142508,1,1,62,1.0035770008935558,1,1,1940
36,1296,504,1956.0,42.0,5013,716.1428571428571,1504,214.85714285714286,36.142857142857146,9.571428571428571,4.0,1.98805959477601,1,39.285714285714285,26.0,9.322272357358045,7,5013,501.2857142857143,7,7,6,5,2,0,0,0,0.0,0.0,14,1.2170465072387975,2,0,0,50,0,1412,0.0,0.0,0.0,2,1.04414817336935,0,0,1.1555223960328442,1.0528559545142508,5,0,23,1.0035770008935558,1,1,1958
37,1369,370,1963.6666666666667,13.0,0,0.0,0,0.0,36.666666666666664,10.333333333333334,11.0,0.5773502691896255,0,33.333333333333336,45.0,11.547005383792515,3,0,0.0,3,3,3,3,2,0,0,0,0.0,0.0,10,0.9939053399066965,1,0,0,40,0,1100,0.0,0.0,0.0,0,1.04414817336935,0,0,1.1871085788033822,1.0528559545142508,1,0,44,1.0035770008935558,1,0,1957
39,1521,117,1960.0,19.0,15024,2504.0,0,0.0,37.0,9.833333333333334,4.0,3.6560452221856705,1,41.666666666666664,12.0,4.0824829046386295,6,15024,2504.0,6,6,4,4,1,0,0,0,0.0,0.0,3,0.8990338932160582,0,0,0,40,0,1260,0.0,0.0,0.0,2,0.7591137522467994,0,0,0.7506999537578937,1.0528559545142508,0,1,46,1.0035770008935558,1,0,1955
54,2916,216,1950.8333333333333,30.0,7298,2038.6666666666667,1902,317.0,43.666666666666664,10.833333333333334,5.0,3.5449494589721118,1,42.833333333333336,25.0,6.940220937885672,6,7298,1721.6666666666667,6,6,6,4,3,0,0,0,0.0,0.0,4,0.7176676931532536,0,0,0,45,0,1393,0.0,0.0,0.0,0,0.8894141389009835,0,0,1.0089112159421618,1.0528559545142508,1,1,21,1.1158397685377472,1,1,1940
44,1936,396,1958.0,14.0,15024,2504.0,1977,329.5,43.0,10.0,1.0,1.5491933384829668,1,40.833333333333336,30.0,11.14300976696452,6,15024,2174.5,6,6,5,4,3,1,15024,0,246.29508196721312,15024.0,9,0.9838673729142733,1,1,0,60,0,1434,9.617470759403409,0.0,9.617470759403409,2,1.04414817336935,15024,15024,0.9681661417192828,1.0528559545142508,0,1,44,1.1158397685377472,1,1,1950
67,4489,871,1940.3333333333333,49.0,15024,2504.0,0,0.0,48.666666666666664,11.333333333333334,5.0,2.658320271650252,1,44.166666666666664,17.0,7.359800721939872,6,15024,2504.0,6,6,6,1,2,0,0,0,0.0,0.0,13,1.121037667320979,2,0,0,45,0,1429,0.0,0.0,0.0,2,1.04414817336935,0,0,1.1871085788033822,1.0528559545142508,0,1,74,1.0035770008935558,1,1,1927
30,900,390,1954.5714285714287,30.0,0,0.0,2444,631.5714285714286,41.285714285714285,10.428571428571429,7.0,2.935821455580639,1,51.142857142857146,42.0,11.582005747833884,7,0,-631.5714285714286,7,7,6,4,3,1,0,2415,0.0,0.0,13,1.121037667320979,2,0,1,55,0,1452,0.0,7.801800401908972,0.0,0,1.04414817336935,-2444,-2444,1.0353847772695624,1.0528559545142508,1,1,46,1.1158397685377472,1,1,1964
32,1024,416,1960.5,31.0,13550,2258.3333333333335,323,53.833333333333336,40.833333333333336,10.333333333333334,9.0,1.96638416050035,1,37.5,14.0,11.726039399558575,6,13550,2204.5,6,6,3,4,2,0,0,0,0.0,0.0,13,1.121037667320979,2,0,0,40,0,1491,0.0,0.0,0.0,2,1.04414817336935,0,0,1.0353847772695624,1.0528559545142508,0,1,48,1.0035770008935558,1,0,1962
37,1369,407,1953.75,49.0,15024,5050.5,0,0.0,54.0,11.0,9.0,2.160246899469287,1,40.0,23.0,8.16496580927726,4,15024,5050.5,4,4,3,2,3,0,0,0,0.0,0.0,11,1.043616212670264,1,0,0,40,0,1020,0.0,0.0,0.0,0,1.04414817336935,0,0,1.0353847772695624,1.0528559545142508,1,0,58,1.0035770008935558,1,0,1957
35,1225,315,1954.4285714285713,30.0,14084,4088.714285714286,0,0.0,41.142857142857146,10.571428571428571,5.0,3.3594217189442417,1,43.57142857142857,25.0,6.267831705280087,7,14084,4088.714285714286,7,7,5,5,2,1,6849,0,167.0487804878049,6849.0,9,0.9838673729142733,1,1,0,40,0,1055,8.83200393125627,0.0,8.83200393125627,4,1.04414817336935,6849,6849,0.917267735257638,1.0528559545142508,3,0,35,1.0035770008935558,1,0,1959
28,784,280,1960.0,34.0,7298,2462.2,1887,377.4,38.0,11.2,6.0,2.5884358211089573,1,47.0,6.0,12.549900398011133,5,7298,2084.8,5,5,5,1,3,1,7298,0,178.0,7298.0,10,0.9939053399066965,1,1,0,40,0,1269,8.895492631451633,0.0,8.895492631451633,2,1.04414817336935,7298,7298,1.0178304237247136,1.0528559545142508,0,1,41,1.1158397685377472,1,0,1966
41,1681,410,1947.4,30.0,15024,3004.8,1485,297.0,46.0,11.6,5.0,3.2093613071762426,1,43.0,25.0,2.7386127875258306,5,15024,2707.8,5,5,3,2,3,0,0,0,0.0,0.0,10,0.9939053399066965,1,0,0,45,0,1374,0.0,0.0,0.0,4,1.04414817336935,0,0,1.1555223960328442,1.0528559545142508,1,0,43,1.0035770008935558,1,1,1953
37,1369,370,1954.4285714285713,6.0,0,0.0,0,0.0,43.285714285714285,10.714285714285714,5.0,1.7043362064926932,0,39.0,15.0,6.608075867199671,7,0,0.0,7,7,5,4,2,0,0,0,0.0,0.0,10,0.9939053399066965,1,0,0,40,0,1347,0.0,0.0,0.0,2,1.04414817336935,0,0,1.1871085788033822,1.0528559545142508,0,1,52,1.0035770008935558,1,0,1957
52,2704,468,1948.3333333333333,30.0,8614,1435.6666666666667,0,0.0,42.5,11.833333333333334,5.0,2.228601953392904,1,42.833333333333336,25.0,3.3714487489307428,6,8614,1435.6666666666667,6,6,4,2,4,0,0,0,0.0,0.0,9,0.9838673729142733,1,0,0,40,0,1268,0.0,0.0,0.0,2,1.04414817336935,0,0,1.0353847772695624,1.0528559545142508,0,1,36,1.186144250090894,1,0,1942
39,1521,429,1954.0,30.0,7298,1459.6,0,0.0,47.0,11.8,5.0,1.7888543819998317,1,46.8,25.0,8.438009243891594,5,7298,1459.6,5,5,5,2,2,0,0,0,0.0,0.0,11,1.043616212670264,1,0,0,60,0,1034,0.0,0.0,0.0,2,1.04414817336935,0,0,0.9681661417192828,1.0528559545142508,0,1,44,1.1158397685377472,1,1,1955
28,784,252,1961.25,30.0,0,0.0,1977,941.3333333333334,51.25,9.75,5.0,0.9574271077563381,1,41.0,25.0,2.0000000000000004,4,0,-969.75,4,4,4,2,2,0,0,0,0.0,0.0,9,0.9838673729142733,1,0,0,44,0,1102,0.0,0.0,0.0,2,1.04414817336935,0,0,1.0178304237247136,1.0528559545142508,0,1,27,1.0035770008935558,1,1,1966
51,2601,714,1952.5714285714287,16.0,7688,1098.2857142857142,0,0.0,48.0,11.285714285714286,5.0,2.2886885410853175,1,40.0,40.0,14.433756729740644,7,7688,1098.2857142857142,7,7,4,2,3,1,7688,0,167.1304347826087,7688.0,14,1.2170465072387975,2,1,0,45,0,1216,8.94754601503218,0.0,8.94754601503218,2,1.04414817336935,7688,7688,1.1555223960328442,1.0528559545142508,0,1,52,1.0035770008935558,1,1,1943
33,1089,429,1952.75,37.0,0,0.0,1848,859.5,46.0,11.75,7.0,1.8929694486000914,1,43.75,44.0,4.787135538781691,4,0,-859.5,4,4,4,3,2,1,0,1590,0.0,0.0,13,1.121037667320979,2,0,1,40,0,1357,0.0,7.372118028337787,0.0,4,1.04414817336935,-1590,-1590,1.0353847772695624,1.0528559545142508,1,1,62,1.0035770008935558,1,0,1961
44,1936,440,1948.6666666666667,30.0,7688,2116.8333333333335,0,0.0,46.166666666666664,10.666666666666666,5.0,3.32665998663324,1,39.5,25.0,4.183300132670378,6,7688,2116.8333333333335,6,6,4,2,3,1,7688,0,187.5121951219512,7688.0,10,0.9939053399066965,1,1,0,40,0,1262,8.94754601503218,0.0,8.94754601503218,2,1.04414817336935,7688,7688,1.1497711852353822,1.0528559545142508,0,1,60,1.0035770008935558,1,0,1950
36,1296,432,1952.8,33.0,10520,2104.0,0,0.0,42.4,10.6,3.0,3.9749213828703582,1,37.8,20.0,24.488772937817853,5,10520,2104.0,5,5,5,3,3,1,10520,0,239.0909090909091,10520.0,12,1.0125546432438972,1,1,0,43,0,1418,9.261128538808288,0.0,9.261128538808288,4,1.04414817336935,10520,10520,1.0353847772695624,0.9118460632926051,1,1,26,1.0035770008935558,1,1,1958
28,784,280,1952.25,19.0,4386,1096.5,0,0.0,45.75,10.75,5.0,1.5,1,30.0,30.0,21.432063207571346,4,4386,1096.5,4,4,3,2,2,0,0,0,0.0,0.0,10,0.9939053399066965,1,0,0,55,0,1358,0.0,0.0,0.0,4,1.04414817336935,0,0,1.0353847772695624,1.0528559545142508,3,1,67,1.0035770008935558,1,1,1966
32,1024,288,1958.6,44.0,0,0.0,0,0.0,49.6,11.0,5.0,2.345207879911715,0,40.0,30.0,14.142135623730951,5,0,0.0,5,5,5,2,3,0,0,0,0.0,0.0,9,0.9838673729142733,1,0,0,40,0,1441,0.0,0.0,0.0,2,1.04414817336935,0,0,1.0178304237247136,1.0528559545142508,0,1,31,1.0777521680001414,1,0,1962
26,676,338,1965.75,15.0,6849,1712.25,0,0.0,51.75,11.75,9.0,1.5,1,46.25,30.0,12.500000000000002,4,6849,1712.25,4,4,3,2,1,1,6849,0,103.77272727272727,6849.0,13,1.121037667320979,2,1,0,65,0,1172,8.83200393125627,0.0,8.83200393125627,4,1.04414817336935,6849,6849,0.917267735257638,1.0528559545142508,1,1,34,1.0035770008935558,1,1,1968
34,1156,306,1955.0,30.0,0,0.0,0,0.0,48.8,10.2,5.0,1.6431676725154982,0,44.0,25.0,8.94427190999916,5,0,0.0,5,5,4,2,2,0,0,0,0.0,0.0,9,0.9838673729142733,1,0,0,40,0,1275,0.0,0.0,0.0,2,0.7649926824856528,0,0,1.0089112159421618,1.0528559545142508,0,1,63,1.0035770008935558,1,0,1960
43,1849,387,1953.6666666666667,30.0,0,0.0,0,0.0,39.0,9.0,5.0,0.0,0,40.0,25.0,0.0,3,0,0.0,3,3,2,1,3,0,0,0,0.0,0.0,9,0.9838673729142733,1,0,0,40,0,1355,0.0,0.0,0.0,2,1.04414817336935,0,0,1.0178304237247136,1.0528559545142508,0,1,38,1.0035770008935558,1,0,1951
59,3481,531,1943.0,52.0,0,0.0,0,0.0,42.0,8.0,6.0,3.4641016151377544,0,45.0,40.0,5.773502691896256,4,0,0.0,4,4,4,2,2,0,0,0,0.0,0.0,9,0.9838673729142733,1,0,0,40,0,1312,0.0,0.0,0.0,2,1.04414817336935,0,0,1.0178304237247136,1.0528559545142508,0,1,48,1.0035770008935558,1,0,1935
47,2209,423,1953.25,30.0,0,0.0,0,0.0,38.75,10.75,5.0,1.707825127659933,0,51.0,25.0,16.55294535724685,4,0,0.0,4,4,4,3,2,0,0,0,0.0,0.0,9,0.9838673729142733,1,0,0,49,0,1184,0.0,0.0,0.0,2,1.04414817336935,0,0,1.1871085788033822,1.0528559545142508,0,1,29,1.0035770008935558,1,1,1947
32,1024,416,1954.2,30.0,0,0.0,0,0.0,44.2,11.0,5.0,1.8708286933869707,0,38.8,25.0,8.043631020876083,5,0,0.0,5,5,3,3,1,0,0,0,0.0,0.0,13,1.121037667320979,2,0,0,44,0,1174,0.0,0.0,0.0,2,1.04414817336935,0,0,1.0178304237247136,1.0528559545142508,0,1,64,1.0035770008935558,1,1,1962
41,1681,410,1954.4285714285713,33.0,0,0.0,0,0.0,46.0,10.857142857142858,5.0,2.0354009783964293,0,42.857142857142854,23.0,9.511897312113419,7,0,0.0,7,7,6,4,2,0,0,0,0.0,0.0,10,0.9939053399066965,1,0,0,40,0,1322,0.0,0.0,0.0,2,1.04414817336935,0,0,1.1497711852353822,1.0528559545142508,0,1,44,1.0035770008935558,1,0,1953
21,441,189,1954.5,39.0,3103,775.75,2258,564.5,51.75,10.0,10.0,2.0,1,45.0,30.0,5.773502691896258,4,3103,211.25,4,4,4,2,2,0,0,0,0.0,0.0,9,0.9838673729142733,1,0,0,50,0,1075,0.0,0.0,0.0,4,1.04414817336935,0,0,0.782337417291321,0.9118460632926051,1,0,44,1.0035770008935558,1,1,1973
64,4096,576,1944.75,38.0,0,0.0,0,0.0,51.25,7.75,4.0,2.5,0,40.0,30.0,25.495097567963924,4,0,0.0,4,4,4,2,2,0,0,0,0.0,0.0,9,0.9838673729142733,1,0,0,15,0,1126,0.0,0.0,0.0,2,1.04414817336935,0,0,1.0353847772695624,1.0528559545142508,0,1,61,1.1158397685377472,0,0,1930
33,1089,462,1958.0,45.0,99999,14285.57142857143,1902,271.7142857142857,51.42857142857143,11.142857142857142,11.0,2.115700942049815,1,47.857142857142854,15.0,9.063269671749659,7,99999,14013.857142857143,7,7,5,2,2,1,0,1902,0.0,0.0,14,1.2170465072387975,2,0,1,45,0,1467,0.0,7.551186867296149,0.0,2,1.226784883755159,-1902,-1902,1.1871085788033822,1.0528559545142508,0,1,46,1.0035770008935558,1,1,1961
